viewport_frames,current_optimal_res,buffer_health,state,playback_progress,timestamp,has_ads,ads_duration,init_time,network_estimate_kbps,network_activity
1136x639 / 0 dropped of 2315Current /,1280x720@24 / 1280x720@24,76.81,8,96.36,1633933593.854698,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2327Current /,1280x720@24 / 1280x720@24,76.31,8,96.87,1633933594.372469,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2339Current /,1280x720@24 / 1280x720@24,75.81,8,97.37,1633933594.8684592,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2351Current /,1280x720@24 / 1280x720@24,75.31,8,97.87,1633933595.3756557,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2363Current /,1280x720@24 / 1280x720@24,74.8,8,98.37,1633933595.8868155,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2375Current /,1280x720@24 / 1280x720@24,74.3,8,98.87,1633933596.3876615,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2387Current /,1280x720@24 / 1280x720@24,73.8,8,99.38,1633933596.9000769,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2399Current /,1280x720@24 / 1280x720@24,73.3,8,99.88,1633933597.4052165,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2411Current /,1280x720@24 / 1280x720@24,72.8,8,100.38,1633933597.9069178,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2423Current /,1280x720@24 / 1280x720@24,72.3,8,100.88,1633933598.4190502,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2435Current /,1280x720@24 / 1280x720@24,71.8,8,101.37,1633933598.9240873,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2447Current /,1280x720@24 / 1280x720@24,71.3,8,101.87,1633933599.4250927,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2459Current /,1280x720@24 / 1280x720@24,70.8,8,102.37,1633933599.9312837,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2471Current /,1280x720@24 / 1280x720@24,70.3,8,102.87,1633933600.4394271,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2483Current /,1280x720@24 / 1280x720@24,69.8,8,103.37,1633933600.9556892,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2495Current /,1280x720@24 / 1280x720@24,69.3,8,103.87,1633933601.4511864,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2507Current /,1280x720@24 / 1280x720@24,68.8,8,104.37,1633933601.957329,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2519Current /,1280x720@24 / 1280x720@24,68.3,8,104.88,1633933602.4685187,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2531Current /,1280x720@24 / 1280x720@24,67.79,8,105.38,1633933602.9706733,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2543Current /,1280x720@24 / 1280x720@24,67.29,8,105.88,1633933603.4817326,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2555Current /,1280x720@24 / 1280x720@24,66.79,8,106.38,1633933603.9829834,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2567Current /,1280x720@24 / 1280x720@24,66.29,8,106.88,1633933604.4907956,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2579Current /,1280x720@24 / 1280x720@24,65.79,8,107.38,1633933604.9953156,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2591Current /,1280x720@24 / 1280x720@24,65.29,8,107.88,1633933605.5028105,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2603Current /,1280x720@24 / 1280x720@24,64.79,8,108.38,1633933606.0083935,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2615Current /,1280x720@24 / 1280x720@24,64.29,8,108.89,1633933606.5153155,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2627Current /,1280x720@24 / 1280x720@24,63.79,8,109.39,1633933607.0218801,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2639Current /,1280x720@24 / 1280x720@24,63.29,8,109.89,1633933607.536277,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2651Current /,1280x720@24 / 1280x720@24,62.78,8,110.39,1633933608.0399554,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2663Current /,1280x720@24 / 1280x720@24,62.28,8,110.89,1633933608.5414805,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2675Current /,1280x720@24 / 1280x720@24,61.78,8,111.39,1633933609.0528014,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2687Current /,1280x720@24 / 1280x720@24,61.28,8,111.89,1633933609.5541315,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2699Current /,1280x720@24 / 1280x720@24,60.78,8,112.39,1633933610.0672193,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2711Current /,1280x720@24 / 1280x720@24,60.28,8,112.89,1633933610.5687127,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2723Current /,1280x720@24 / 1280x720@24,59.78,8,113.39,1633933611.0750704,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2735Current /,1280x720@24 / 1280x720@24,59.28,8,113.89,1633933611.5875185,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2747Current /,1280x720@24 / 1280x720@24,58.78,8,114.4,1633933612.0925853,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2759Current /,1280x720@24 / 1280x720@24,58.28,8,114.9,1633933612.5940285,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2771Current /,1280x720@24 / 1280x720@24,57.77,8,115.4,1633933613.1007204,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2783Current /,1280x720@24 / 1280x720@24,57.27,8,115.9,1633933613.613776,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2795Current /,1280x720@24 / 1280x720@24,56.77,8,116.4,1633933614.1223435,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2807Current /,1280x720@24 / 1280x720@24,56.27,8,116.9,1633933614.6197982,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2820Current /,1280x720@24 / 1280x720@24,55.77,8,117.4,1633933615.1336706,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2832Current /,1280x720@24 / 1280x720@24,55.27,8,117.9,1633933615.6403804,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2844Current /,1280x720@24 / 1280x720@24,54.77,8,118.4,1633933616.1396346,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2856Current /,1280x720@24 / 1280x720@24,54.27,8,118.9,1633933616.6529162,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2867Current /,1280x720@24 / 1280x720@24,53.77,8,119.41,1633933617.1508992,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2879Current /,1280x720@24 / 1280x720@24,53.27,8,119.91,1633933617.664659,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2891Current /,1280x720@24 / 1280x720@24,52.77,8,120.41,1633933618.1705027,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2903Current /,1280x720@24 / 1280x720@24,52.27,8,120.91,1633933618.6728,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2915Current /,1280x720@24 / 1280x720@24,51.76,8,121.41,1633933619.1835957,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2927Current /,1280x720@24 / 1280x720@24,51.26,8,121.91,1633933619.6891916,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2939Current /,1280x720@24 / 1280x720@24,50.76,8,122.41,1633933620.1938882,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2951Current /,1280x720@24 / 1280x720@24,50.26,8,122.91,1633933620.69621,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2963Current /,1280x720@24 / 1280x720@24,49.76,8,123.41,1633933621.20332,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2975Current /,1280x720@24 / 1280x720@24,49.26,8,123.91,1633933621.710986,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2987Current /,1280x720@24 / 1280x720@24,48.76,8,124.42,1633933622.2156405,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3000Current /,1280x720@24 / 1280x720@24,48.26,8,124.92,1633933622.7222211,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3012Current /,1280x720@24 / 1280x720@24,47.76,8,125.42,1633933623.2285578,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3024Current /,1280x720@24 / 1280x720@24,47.25,8,125.92,1633933623.739196,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3036Current /,1280x720@24 / 1280x720@24,46.75,8,126.42,1633933624.2522438,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3048Current /,1280x720@24 / 1280x720@24,46.25,8,126.92,1633933624.7522967,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3060Current /,1280x720@24 / 1280x720@24,45.75,8,127.42,1633933625.256927,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3072Current /,1280x720@24 / 1280x720@24,45.25,8,127.92,1633933625.7710242,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3084Current /,1280x720@24 / 1280x720@24,44.75,8,128.43,1633933626.27397,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3096Current /,1280x720@24 / 1280x720@24,44.25,8,128.93,1633933626.775875,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3108Current /,1280x720@24 / 1280x720@24,43.75,8,129.43,1633933627.2815242,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3120Current /,1280x720@24 / 1280x720@24,43.25,8,129.93,1633933627.7887423,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3132Current /,1280x720@24 / 1280x720@24,42.75,8,130.43,1633933628.2944005,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3144Current /,1280x720@24 / 1280x720@24,42.25,8,130.93,1633933628.8026474,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3156Current /,1280x720@24 / 1280x720@24,41.75,8,131.43,1633933629.3077307,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3168Current /,1280x720@24 / 1280x720@24,41.25,8,131.93,1633933629.8223643,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3180Current /,1280x720@24 / 1280x720@24,40.75,8,132.43,1633933630.3219993,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3192Current /,1280x720@24 / 1280x720@24,40.24,8,132.93,1633933630.8267095,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3204Current /,1280x720@24 / 1280x720@24,39.74,8,133.43,1633933631.3344417,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3216Current /,1280x720@24 / 1280x720@24,39.24,8,133.93,1633933631.8397527,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3228Current /,1280x720@24 / 1280x720@24,38.74,8,134.44,1633933632.3467844,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3240Current /,1280x720@24 / 1280x720@24,38.24,8,134.94,1633933632.8531077,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3252Current /,1280x720@24 / 1280x720@24,37.74,8,135.44,1633933633.3706646,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3264Current /,1280x720@24 / 1280x720@24,37.24,8,135.94,1633933633.8724136,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3276Current /,1280x720@24 / 1280x720@24,36.74,8,136.44,1633933634.3726947,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3288Current /,1280x720@24 / 1280x720@24,36.23,8,136.94,1633933634.8846936,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3300Current /,1280x720@24 / 1280x720@24,35.73,8,137.44,1633933635.3855054,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3312Current /,1280x720@24 / 1280x720@24,35.23,8,137.94,1633933635.899271,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3324Current /,1280x720@24 / 1280x720@24,34.73,8,138.44,1633933636.405328,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3336Current /,1280x720@24 / 1280x720@24,34.23,8,138.95,1633933636.905114,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3348Current /,1280x720@24 / 1280x720@24,33.73,8,139.45,1633933637.417217,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3360Current /,1280x720@24 / 1280x720@24,33.23,8,139.95,1633933637.9189272,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3372Current /,1280x720@24 / 1280x720@24,32.72,8,140.45,1633933638.4281545,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3384Current /,1280x720@24 / 1280x720@24,32.22,8,140.95,1633933638.930405,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3396Current /,1280x720@24 / 1280x720@24,31.72,8,141.45,1633933639.4353776,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3408Current /,1280x720@24 / 1280x720@24,31.22,8,141.95,1633933639.951116,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3420Current /,1280x720@24 / 1280x720@24,30.72,8,142.46,1633933640.4557922,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3444Current /,1280x720@24 / 1280x720@24,29.72,8,143.46,1633933640.9638672,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3456Current /,1280x720@24 / 1280x720@24,29.22,8,143.96,1633933641.4630003,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3468Current /,1280x720@24 / 1280x720@24,28.71,8,144.46,1633933641.9689248,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3480Current /,1280x720@24 / 1280x720@24,28.21,8,144.96,1633933642.4764688,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3492Current /,1280x720@24 / 1280x720@24,27.71,8,145.46,1633933642.9820552,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3504Current /,1280x720@24 / 1280x720@24,27.21,8,145.96,1633933643.4875681,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3516Current /,1280x720@24 / 1280x720@24,26.71,8,146.46,1633933644.005314,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3528Current /,1280x720@24 / 1280x720@24,26.21,8,146.97,1633933644.5043533,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3540Current /,1280x720@24 / 1280x720@24,25.71,8,147.48,1633933645.0053976,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3552Current /,1280x720@24 / 1280x720@24,25.21,8,147.98,1633933645.5124907,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3564Current /,1280x720@24 / 1280x720@24,24.71,8,148.48,1633933646.0199788,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3576Current /,1280x720@24 / 1280x720@24,24.21,8,148.98,1633933646.5317981,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3589Current /,1280x720@24 / 1280x720@24,23.7,8,149.48,1633933647.031835,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3601Current /,1280x720@24 / 1280x720@24,23.2,8,149.98,1633933647.53726,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3613Current /,1280x720@24 / 1280x720@24,22.7,8,150.48,1633933648.0545375,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3625Current /,1280x720@24 / 1280x720@24,22.2,8,150.98,1633933648.5523524,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3637Current /,1280x720@24 / 1280x720@24,21.7,8,151.48,1633933649.0662267,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3649Current /,1280x720@24 / 1280x720@24,21.2,8,151.98,1633933649.566005,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3661Current /,1280x720@24 / 1280x720@24,20.7,8,152.48,1633933650.0716248,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3673Current /,1280x720@24 / 1280x720@24,20.2,8,152.99,1633933650.5866632,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3685Current /,1280x720@24 / 1280x720@24,19.69,8,153.49,1633933651.0887914,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3697Current /,1280x720@24 / 1280x720@24,19.19,8,153.99,1633933651.588514,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3709Current /,1280x720@24 / 1280x720@24,18.69,8,154.49,1633933652.1004262,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3721Current /,1280x720@24 / 1280x720@24,18.19,8,154.99,1633933652.6009924,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3733Current /,1280x720@24 / 1280x720@24,17.69,8,155.49,1633933653.1128864,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3744Current /,1280x720@24 / 1280x720@24,17.19,8,155.99,1633933653.609094,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3756Current /,1280x720@24 / 1280x720@24,16.69,8,156.49,1633933654.1176913,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3769Current /,1280x720@24 / 1280x720@24,16.19,8,156.99,1633933654.6329732,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3781Current /,1280x720@24 / 1280x720@24,15.69,8,157.5,1633933655.1372352,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3793Current /,1280x720@24 / 1280x720@24,15.18,8,158.0,1633933655.637271,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3805Current /,1280x720@24 / 1280x720@24,14.68,8,158.5,1633933656.1428738,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3817Current /,1280x720@24 / 1280x720@24,14.18,8,159.0,1633933656.6494384,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3829Current /,1280x720@24 / 1280x720@24,13.68,8,159.5,1633933657.1554942,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3841Current /,1280x720@24 / 1280x720@24,13.18,8,160.0,1633933657.6656737,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3853Current /,1280x720@24 / 1280x720@24,12.68,8,160.5,1633933658.1685371,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3865Current /,1280x720@24 / 1280x720@24,12.18,8,161.0,1633933658.6829672,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 3875Current /,1280x720@24 / 1280x720@24,11.68,8,161.5,1633933659.182393,False,0,1633933490.4003253,37260,0
1136x639 / 1 dropped of 3888Current /,1280x720@24 / 1280x720@24,11.18,8,162.0,1633933659.687281,False,0,1633933490.4003253,37260,0
1136x639 / 1 dropped of 3900Current /,1280x720@24 / 1280x720@24,10.67,8,162.5,1633933660.1948256,False,0,1633933490.4003253,37260,0
