viewport_frames,current_optimal_res,buffer_health,state,playback_progress,timestamp,has_ads,ads_duration,init_time,network_estimate_kbps,network_activity
1136x639 / 3 dropped of 2350Current /,1280x720@24 / 1280x720@24,75.49,8,97.82,1633933417.4721475,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2362Current /,1280x720@24 / 1280x720@24,74.99,8,98.32,1633933417.9720323,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2374Current /,1280x720@24 / 1280x720@24,74.5,8,98.82,1633933418.478194,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2386Current /,1280x720@24 / 1280x720@24,74.0,8,99.32,1633933418.9843352,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2398Current /,1280x720@24 / 1280x720@24,73.5,8,99.82,1633933419.489025,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2409Current /,1280x720@24 / 1280x720@24,73.0,8,100.31,1633933419.9954948,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2422Current /,1280x720@24 / 1280x720@24,72.5,8,100.82,1633933420.5081136,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2434Current /,1280x720@24 / 1280x720@24,72.0,8,101.32,1633933421.0073125,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2446Current /,1280x720@24 / 1280x720@24,71.5,8,101.82,1633933421.518518,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2458Current /,1280x720@24 / 1280x720@24,71.0,8,102.32,1633933422.026439,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2470Current /,1280x720@24 / 1280x720@24,70.49,8,102.82,1633933422.5357213,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2482Current /,1280x720@24 / 1280x720@24,69.99,8,103.32,1633933423.0408058,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2494Current /,1280x720@24 / 1280x720@24,69.49,8,103.81,1633933423.549268,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2506Current /,1280x720@24 / 1280x720@24,69.0,8,104.31,1633933424.05836,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2517Current /,1280x720@24 / 1280x720@24,68.5,8,104.81,1633933424.5586984,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2529Current /,1280x720@24 / 1280x720@24,68.0,8,105.31,1633933425.0659456,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2541Current /,1280x720@24 / 1280x720@24,67.5,8,105.8,1633933425.5717714,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2553Current /,1280x720@24 / 1280x720@24,67.0,8,106.3,1633933426.078147,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2565Current /,1280x720@24 / 1280x720@24,66.5,8,106.81,1633933426.5865786,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2577Current /,1280x720@24 / 1280x720@24,66.0,8,107.31,1633933427.0890598,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2589Current /,1280x720@24 / 1280x720@24,65.5,8,107.8,1633933427.5966666,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2601Current /,1280x720@24 / 1280x720@24,65.01,8,108.3,1633933428.1026762,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2613Current /,1280x720@24 / 1280x720@24,64.51,8,108.8,1633933428.610369,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2625Current /,1280x720@24 / 1280x720@24,64.01,8,109.3,1633933429.1166296,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2637Current /,1280x720@24 / 1280x720@24,63.51,8,109.8,1633933429.6221788,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2649Current /,1280x720@24 / 1280x720@24,63.01,8,110.3,1633933430.1301308,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2661Current /,1280x720@24 / 1280x720@24,62.51,8,110.8,1633933430.6332874,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2673Current /,1280x720@24 / 1280x720@24,62.01,8,111.29,1633933431.1491868,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2685Current /,1280x720@24 / 1280x720@24,61.52,8,111.79,1633933431.649523,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2697Current /,1280x720@24 / 1280x720@24,61.02,8,112.29,1633933432.1564636,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2709Current /,1280x720@24 / 1280x720@24,60.51,8,112.79,1633933432.6723795,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2721Current /,1280x720@24 / 1280x720@24,60.01,8,113.29,1633933433.1664526,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2733Current /,1280x720@24 / 1280x720@24,59.51,8,113.79,1633933433.6740994,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2745Current /,1280x720@24 / 1280x720@24,59.02,8,114.29,1633933434.189964,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2757Current /,1280x720@24 / 1280x720@24,58.52,8,114.79,1633933434.6882956,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2769Current /,1280x720@24 / 1280x720@24,58.02,8,115.29,1633933435.194825,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2781Current /,1280x720@24 / 1280x720@24,57.52,8,115.79,1633933435.7021534,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2792Current /,1280x720@24 / 1280x720@24,57.02,8,116.29,1633933436.2142813,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2804Current /,1280x720@24 / 1280x720@24,56.52,8,116.78,1633933436.7149694,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2817Current /,1280x720@24 / 1280x720@24,56.03,8,117.28,1633933437.228295,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2829Current /,1280x720@24 / 1280x720@24,55.53,8,117.78,1633933437.7297587,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2841Current /,1280x720@24 / 1280x720@24,55.03,8,118.28,1633933438.2350378,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2852Current /,1280x720@24 / 1280x720@24,54.53,8,118.78,1633933438.7418165,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2864Current /,1280x720@24 / 1280x720@24,54.03,8,119.27,1633933439.248803,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2876Current /,1280x720@24 / 1280x720@24,53.53,8,119.77,1633933439.7544048,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2888Current /,1280x720@24 / 1280x720@24,53.04,8,120.27,1633933440.260891,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2900Current /,1280x720@24 / 1280x720@24,52.54,8,120.77,1633933440.766096,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2912Current /,1280x720@24 / 1280x720@24,52.04,8,121.27,1633933441.272421,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2924Current /,1280x720@24 / 1280x720@24,51.54,8,121.77,1633933441.7764854,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2936Current /,1280x720@24 / 1280x720@24,51.03,8,122.27,1633933442.2870789,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2948Current /,1280x720@24 / 1280x720@24,50.53,8,122.77,1633933442.7903578,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2960Current /,1280x720@24 / 1280x720@24,50.03,8,123.28,1633933443.3004549,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2972Current /,1280x720@24 / 1280x720@24,49.53,8,123.78,1633933443.8050714,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2984Current /,1280x720@24 / 1280x720@24,49.02,8,124.28,1633933444.311611,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 2996Current /,1280x720@24 / 1280x720@24,48.52,8,124.78,1633933444.8172178,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3008Current /,1280x720@24 / 1280x720@24,48.02,8,125.28,1633933445.322715,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3020Current /,1280x720@24 / 1280x720@24,47.52,8,125.78,1633933445.827508,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3032Current /,1280x720@24 / 1280x720@24,47.02,8,126.28,1633933446.3432584,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3044Current /,1280x720@24 / 1280x720@24,46.52,8,126.78,1633933446.8438838,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3056Current /,1280x720@24 / 1280x720@24,46.02,8,127.28,1633933447.3492603,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3068Current /,1280x720@24 / 1280x720@24,45.53,8,127.77,1633933447.8567266,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3080Current /,1280x720@24 / 1280x720@24,45.03,8,128.27,1633933448.3619046,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3092Current /,1280x720@24 / 1280x720@24,44.53,8,128.77,1633933448.867211,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3104Current /,1280x720@24 / 1280x720@24,44.03,8,129.27,1633933449.3737838,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3116Current /,1280x720@24 / 1280x720@24,43.53,8,129.77,1633933449.8794546,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3128Current /,1280x720@24 / 1280x720@24,43.03,8,130.27,1633933450.3862267,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3140Current /,1280x720@24 / 1280x720@24,42.52,8,130.78,1633933450.8924072,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3152Current /,1280x720@24 / 1280x720@24,42.02,8,131.28,1633933451.3989139,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3164Current /,1280x720@24 / 1280x720@24,41.52,8,131.78,1633933451.9045324,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3176Current /,1280x720@24 / 1280x720@24,41.02,8,132.28,1633933452.4242918,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3188Current /,1280x720@24 / 1280x720@24,40.52,8,132.78,1633933452.930085,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3200Current /,1280x720@24 / 1280x720@24,40.01,8,133.28,1633933453.4377038,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3224Current /,1280x720@24 / 1280x720@24,39.01,8,134.29,1633933453.9441931,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3236Current /,1280x720@24 / 1280x720@24,38.51,8,134.79,1633933454.4492252,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3248Current /,1280x720@24 / 1280x720@24,38.01,8,135.29,1633933454.9481916,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3260Current /,1280x720@24 / 1280x720@24,37.5,8,135.79,1633933455.461495,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3272Current /,1280x720@24 / 1280x720@24,37.0,8,136.29,1633933455.967002,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3284Current /,1280x720@24 / 1280x720@24,36.51,8,136.79,1633933456.4727407,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3296Current /,1280x720@24 / 1280x720@24,36.01,8,137.29,1633933456.9792385,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3308Current /,1280x720@24 / 1280x720@24,35.51,8,137.79,1633933457.4902692,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3320Current /,1280x720@24 / 1280x720@24,35.01,8,138.28,1633933457.9929295,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3332Current /,1280x720@24 / 1280x720@24,34.52,8,138.78,1633933458.497587,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3344Current /,1280x720@24 / 1280x720@24,34.02,8,139.28,1633933459.0034454,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3356Current /,1280x720@24 / 1280x720@24,33.51,8,139.78,1633933459.509068,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3368Current /,1280x720@24 / 1280x720@24,33.02,8,140.28,1633933460.0141933,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3380Current /,1280x720@24 / 1280x720@24,32.52,8,140.78,1633933460.5213354,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3392Current /,1280x720@24 / 1280x720@24,32.02,8,141.27,1633933461.0258482,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3404Current /,1280x720@24 / 1280x720@24,31.52,8,141.77,1633933461.530578,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3416Current /,1280x720@24 / 1280x720@24,31.02,8,142.27,1633933462.038242,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3428Current /,1280x720@24 / 1280x720@24,30.52,8,142.77,1633933462.5453715,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3440Current /,1280x720@24 / 1280x720@24,30.03,8,143.27,1633933463.0492024,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3452Current /,1280x720@24 / 1280x720@24,29.53,8,143.77,1633933463.5583696,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3463Current /,1280x720@24 / 1280x720@24,29.03,8,144.27,1633933464.0641658,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3475Current /,1280x720@24 / 1280x720@24,28.53,8,144.77,1633933464.5723994,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3487Current /,1280x720@24 / 1280x720@24,28.03,8,145.27,1633933465.0782268,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3499Current /,1280x720@24 / 1280x720@24,27.53,8,145.77,1633933465.583241,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3511Current /,1280x720@24 / 1280x720@24,27.03,8,146.26,1633933466.0900602,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3523Current /,1280x720@24 / 1280x720@24,26.53,8,146.76,1633933466.5968351,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3536Current /,1280x720@24 / 1280x720@24,26.03,8,147.27,1633933467.103046,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3548Current /,1280x720@24 / 1280x720@24,25.52,8,147.77,1633933467.607139,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3560Current /,1280x720@24 / 1280x720@24,25.02,8,148.27,1633933468.1144485,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3572Current /,1280x720@24 / 1280x720@24,24.52,8,148.78,1633933468.6220176,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3584Current /,1280x720@24 / 1280x720@24,24.02,8,149.28,1633933469.1319222,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3596Current /,1280x720@24 / 1280x720@24,23.52,8,149.78,1633933469.6355772,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3608Current /,1280x720@24 / 1280x720@24,23.02,8,150.28,1633933470.1427093,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3620Current /,1280x720@24 / 1280x720@24,22.52,8,150.78,1633933470.6484525,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3631Current /,1280x720@24 / 1280x720@24,22.02,8,151.28,1633933471.1549149,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3643Current /,1280x720@24 / 1280x720@24,21.52,8,151.78,1633933471.6640365,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3655Current /,1280x720@24 / 1280x720@24,21.02,8,152.28,1633933472.1759949,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3668Current /,1280x720@24 / 1280x720@24,20.52,8,152.78,1633933472.6813197,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3680Current /,1280x720@24 / 1280x720@24,20.02,8,153.28,1633933473.1894784,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3692Current /,1280x720@24 / 1280x720@24,19.52,8,153.78,1633933473.6897204,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3704Current /,1280x720@24 / 1280x720@24,19.02,8,154.28,1633933474.1991868,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3715Current /,1280x720@24 / 1280x720@24,18.54,8,154.76,1633933474.7014391,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3727Current /,1280x720@24 / 1280x720@24,18.04,8,155.26,1633933475.2150886,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3739Current /,1280x720@24 / 1280x720@24,17.55,8,155.75,1633933475.715123,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3751Current /,1280x720@24 / 1280x720@24,17.05,8,156.24,1633933476.2218633,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3763Current /,1280x720@24 / 1280x720@24,16.56,8,156.74,1633933476.7283463,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3774Current /,1280x720@24 / 1280x720@24,16.06,8,157.24,1633933477.234998,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3786Current /,1280x720@24 / 1280x720@24,15.56,8,157.74,1633933477.740252,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3798Current /,1280x720@24 / 1280x720@24,15.07,8,158.24,1633933478.247367,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3810Current /,1280x720@24 / 1280x720@24,14.57,8,158.73,1633933478.7516766,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3822Current /,1280x720@24 / 1280x720@24,14.07,8,159.23,1633933479.2585044,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3834Current /,1280x720@24 / 1280x720@24,13.58,8,159.72,1633933479.7675147,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3846Current /,1280x720@24 / 1280x720@24,13.08,8,160.22,1633933480.272717,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3858Current /,1280x720@24 / 1280x720@24,12.57,8,160.73,1633933480.780673,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3870Current /,1280x720@24 / 1280x720@24,12.07,8,161.23,1633933481.2870162,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3882Current /,1280x720@24 / 1280x720@24,11.57,8,161.73,1633933481.793149,False,0,1633933314.150451,23685,0
1136x639 / 3 dropped of 3894Current /,1280x720@24 / 1280x720@24,11.06,8,162.24,1633933482.2986624,False,0,1633933314.150451,23685,0
